EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
31371,1655446,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/02 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,113
31371,1697484,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,114
31371,1729061,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/17 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,115
31372,1704582,REGULAR,TRINITY HIGH SCHOOL,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/28 00:00:00,98,A,TRINITY HIGH SCHOOL,,116
31373,1655868,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/03 00:00:00,100,A,TRUNNELL ELEMENTARY SCHOOL,,117
31373,1697527,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 00:00:00,100,A,TRUNNELL ELEMENTARY SCHOOL,,118
31375,1666446,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/20 00:00:00,100,A,WAGGENER HIGH SCHOOL,,119
31375,1698085,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,WAGGENER HIGH SCHOOL,,120
31378,1665551,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/15 00:00:00,100,A,WATTERSON ELEMENTARY,,121
31378,1711614,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/24 00:00:00,100,A,WATTERSON ELEMENTARY,,122
31379,1656750,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 00:00:00,100,A,WESTPORT MIDDLE SCHOOL,,123
31379,1699722,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/07 00:00:00,99,A,WESTPORT MIDDLE SCHOOL,,124
31379,1729318,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/18 00:00:00,100,A,WESTPORT MIDDLE SCHOOL,,125
31380,1656510,COMPLAINT,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/24 00:00:00,,,WESTERN HIGH SCHOOL,,126
31380,1656511,FOLLOWUP,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/03 00:00:00,,,WESTERN HIGH SCHOOL,,127
31380,1656516,FOLLOWUP,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/04 00:00:00,,,WESTERN HIGH SCHOOL,,128
31380,1654431,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/24 00:00:00,99,A,WESTERN HIGH SCHOOL,,129
31380,1700057,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 00:00:00,99,A,WESTERN HIGH SCHOOL,,130
31381,1654777,REGULAR,WELLINGTON ELEMENTARY,,4800 KAUFMAN LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/25 00:00:00,100,A,WELLINGTON ELEMENTARY,,131
31381,1695007,REGULAR,WELLINGTON ELEMENTARY,,4800 KAUFMAN LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/17 00:00:00,100,A,WELLINGTON ELEMENTARY,,132
31383,1694337,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,133
31383,1734432,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/10 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,134
31384,1660519,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/23 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,135
31384,1703074,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/21 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,136
31386,1656751,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,137
31386,1698671,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/01 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,138
31388,1657158,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,WILT ELEMENTARY SCHOOL,,139
31388,1700703,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,97,A,WILT ELEMENTARY SCHOOL,,140
31389,1664702,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/12 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,141
31389,1700146,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,142
31390,1657144,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,99,A,WESTERN MIDDLE SCHOOL,,143
31390,1661460,COMPLAINT,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,,,WESTERN MIDDLE SCHOOL,,144
31390,1661462,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 00:00:00,,,WESTERN MIDDLE SCHOOL,,145
31390,1703880,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 00:00:00,100,A,WESTERN MIDDLE SCHOOL,,146
31390,1733226,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/03 00:00:00,99,A,WESTERN MIDDLE SCHOOL,,147
31391,1660091,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/22 00:00:00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,148
31391,1705958,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/04 00:00:00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,149
31392,1674478,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/05/24 00:00:00,100,A,YOUNG ELEMENTARY #374,,150
31392,1709023,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/13 00:00:00,100,A,YOUNG ELEMENTARY #374,,151
31396,1654741,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/24 00:00:00,98,A,ST. XAVIER HIGH SCHOOL,,152
31396,1708315,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/11 00:00:00,100,A,ST. XAVIER HIGH SCHOOL,,153
31397,1657176,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,BALLARD HIGH SCHOOL,,154
31397,1698268,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BALLARD HIGH SCHOOL,,155
31398,1652143,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/15 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,156
31398,1706969,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,157
31399,1654744,REGULAR,MINOR DANIELS ACADEMY,,1960 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/25 00:00:00,100,A,MINOR DANIELS ACADEMY,,158
31399,1704312,REGULAR,MINOR DANIELS ACADEMY,,1960 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/27 00:00:00,100,A,MINOR DANIELS ACADEMY,,159
31400,1662513,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/28 00:00:00,100,A,BATES ELEMENTARY SCHOOL,,160
31400,1711753,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/24 00:00:00,100,A,BATES ELEMENTARY SCHOOL,,161
31401,1656496,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/07 00:00:00,100,A,BETH HAVEN,,162
31401,1698307,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BETH HAVEN,,163
31402,1661147,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/25 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,164
31402,1718663,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/11/22 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,165
31404,1659241,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 00:00:00,99,A,IROQUOIS HIGH SCHOOL,,166
31404,1704512,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/28 00:00:00,100,A,IROQUOIS HIGH SCHOOL,,167
31407,1671139,SURVEY,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/14 00:00:00,,,WESLEY MANOR,,168
31407,1697970,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/08/30 00:00:00,100,A,WESLEY MANOR,,169
31409,1686588,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/07/15 00:00:00,98,A,WESTMINSTER TERRACE,,170
31409,1728226,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/11 00:00:00,96,A,WESTMINSTER TERRACE,,171
31410,1667903,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/26 00:00:00,93,A,NAZARETH HOME,,172
31410,1672887,COMPLAINT,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/26 00:00:00,,,NAZARETH HOME,,173
31410,1672888,FOLLOWUP,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/05/03 00:00:00,,,NAZARETH HOME,,174
31410,1706999,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/06 00:00:00,95,C,NAZARETH HOME,,175
31410,1708723,FOLLOWUP,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/12 00:00:00,100,A,NAZARETH HOME,,176
31414,1659877,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/18 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,177
31414,1651980,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/14 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,178
31414,1709025,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/13 00:00:00,99,A,BLUE LICK ELEMENTARY SCHOOL,,179
31414,1733922,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/07 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,180
31415,1661452,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/28 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,181
31415,1701542,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/14 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,182
31417,1656015,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/04 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,183
31417,1696511,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/24 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,184
31418,1655539,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/02 00:00:00,100,A,DUBOIS ACADEMY,,185
31418,1655540,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/02 00:00:00,100,A,DUBOIS ACADEMY,,186
31418,1703322,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/22 00:00:00,98,A,DUBOIS ACADEMY,,187
31419,1657937,REGULAR,BUTLER HIGH SCHOOL,,2222 CRUMS LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/11 00:00:00,98,A,BUTLER HIGH SCHOOL,,188
31419,1700819,REGULAR,BUTLER HIGH SCHOOL,,2222 CRUMS LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,99,A,BUTLER HIGH SCHOOL,,189
31421,1658270,REGULAR,BYCK ELEMENTARY SCHOOL,,2328 CEDAR ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/14 00:00:00,100,A,BYCK ELEMENTARY SCHOOL,,190
31421,1706783,REGULAR,BYCK ELEMENTARY SCHOOL,,2328 CEDAR ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,100,A,BYCK ELEMENTARY SCHOOL,,191
31422,1655241,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/01 00:00:00,97,A,DEPAUL SCHOOL,,192
31422,1696509,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/24 00:00:00,95,A,DEPAUL SCHOOL,,193
31424,1655321,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/01 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,194
31424,1695917,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/22 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,195
31424,1733591,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/06 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,196
31428,1703792,REGULAR,MEYZEEK SCHOOL,,828 S JACKSON ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 00:00:00,100,A,MEYZEEK SCHOOL,,197
31429,1662149,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/30 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,198
31429,1704225,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/27 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,199
31429,1730472,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/23 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,200
31432,1655781,REGULAR,MILLCREEK ELEMENTARY SCHOOL,,3816 DIXIE HWY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/03 00:00:00,98,A,MILLCREEK ELEMENTARY SCHOOL,,201
31432,1703881,REGULAR,MILLCREEK ELEMENTARY SCHOOL,,3816 DIXIE HWY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 00:00:00,99,A,MILLCREEK ELEMENTARY SCHOOL,,202
31433,1666524,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/20 00:00:00,100,A,MINORS LANE ELEMENTARY SCHOOL,,203
31433,1709917,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/17 00:00:00,99,A,MINORS LANE ELEMENTARY SCHOOL,,204
31435,1659879,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/21 00:00:00,94,C,MOORE HIGH SCHOOL,,205
31435,1661821,FOLLOWUP,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/29 00:00:00,99,A,MOORE HIGH SCHOOL,,206
31435,1699313,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/06 00:00:00,99,A,MOORE HIGH SCHOOL,,207
31446,1657163,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,NEWBURG MIDDLE SCHOOL,,208
31446,1706802,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,97,A,NEWBURG MIDDLE SCHOOL,,209
31452,1694673,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/16 00:00:00,99,A,NOE MIDDLE SCHOOL,,210
31452,1728233,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/11 00:00:00,99,A,NOE MIDDLE SCHOOL,,211
31455,1654179,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/23 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,212
31455,1694262,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,213
31455,1733207,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/03 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,214
31456,1657663,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/10 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,215
31456,1701874,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/15 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,216
31458,1671643,REGULAR,OUR LADY OF LOURDES,,510 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/05/11 00:00:00,100,A,OUR LADY OF LOURDES,,217
31458,1709111,REGULAR,OUR LADY OF LOURDES,,510 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/13 00:00:00,100,A,OUR LADY OF LOURDES,,218
31460,1660199,REGULAR,ST. NICHOLAS ACADEMY,,5501 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/22 00:00:00,100,A,ST. NICHOLAS ACADEMY,,219
31460,1709976,REGULAR,ST. NICHOLAS ACADEMY,,5501 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/18 00:00:00,100,A,ST. NICHOLAS ACADEMY,,220
31462,1657592,REGULAR,MAUPIN ELEMENTARY SCHOOL,,1312 CATALPA ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/10 00:00:00,100,A,MAUPIN ELEMENTARY SCHOOL,,221
31462,1704589,REGULAR,MAUPIN ELEMENTARY SCHOOL,,1312 CATALPA ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/28 00:00:00,100,A,MAUPIN ELEMENTARY SCHOOL,,222
31464,1657591,REGULAR,JOHNSON TRADITIONAL MIDDLE SCHOOL,,2509 WILSON AVE,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/10 00:00:00,99,A,JOHNSON TRADITIONAL MIDDLE SCHOOL,,223
